ZONA,PREFECTURA,UNIDAD,MOTIVO
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,MICROTRÁFICO
OESTE,CENTRAL,2DA. COM. SANTIAGO,MICROTRÁFICO
OESTE,CENTRAL,2DA. COM. SANTIAGO,MICROTRÁFICO
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,MICROTRÁFICO
OESTE,CENTRAL,2DA. COM. SANTIAGO,MICROTRÁFICO
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,APREHENDIDO POR ORDEN JUDICIAL
OESTE,CENTRAL,2DA. COM. SANTIAGO,COHECHO
OESTE,CENTRAL,2DA. COM. SANTIAGO,MICROTRÁFICO
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,MICROTRÁFICO
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,MICROTRÁFICO
OESTE,CENTRAL,2DA. COM. SANTIAGO,MICROTRÁFICO
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,ROBO POR SORPRESA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,RECEPTACIÓN
OESTE,CENTRAL,2DA. COM. SANTIAGO,RECEPTACIÓN
OESTE,CENTRAL,2DA. COM. SANTIAGO,RECEPTACIÓN
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,LEY DE PROPIEDAD INTELECTUAL
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,APREHENDIDO POR ORDEN JUDICIAL
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,OTROS HECHOS QUE INDICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,APREHENDIDO POR ORDEN JUDICIAL
OESTE,CENTRAL,2DA. COM. SANTIAGO,CARLOS ANTONIO PÉREZ MORAGA 
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,PORTE Y CONSUMO ART. 50 
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,OCULTACION DE PLACAS PATENTES 
OESTE,CENTRAL,2DA. COM. SANTIAGO,OCULTACION DE PLACAS PATENTES 
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,APREHENDIDO POR ORDEN JUDICIAL
OESTE,CENTRAL,2DA. COM. SANTIAGO,APREHENDIDO POR ORDEN JUDICIAL
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,MICROTRÁFICO
OESTE,CENTRAL,2DA. COM. SANTIAGO,MICROTRÁFICO
OESTE,CENTRAL,2DA. COM. SANTIAGO,MICROTRÁFICO
OESTE,CENTRAL,2DA. COM. SANTIAGO,"PORTE ILEGAL DE ARMA DE FUEGO, MUNICIONES Y OTROS"
OESTE,CENTRAL,2DA. COM. SANTIAGO,APREHENDIDO POR ORDEN JUDICIAL
OESTE,CENTRAL,2DA. COM. SANTIAGO,APREHENDIDO POR ORDEN JUDICIAL
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,MICROTRÁFICO
OESTE,CENTRAL,2DA. COM. SANTIAGO,MICROTRÁFICO
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,MICROTRÁFICO
OESTE,CENTRAL,2DA. COM. SANTIAGO,MICROTRÁFICO
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,MICROTRÁFICO
OESTE,CENTRAL,2DA. COM. SANTIAGO,MICROTRÁFICO
OESTE,CENTRAL,2DA. COM. SANTIAGO,MICROTRÁFICO
OESTE,CENTRAL,2DA. COM. SANTIAGO,MICROTRÁFICO
OESTE,CENTRAL,2DA. COM. SANTIAGO,MICROTRÁFICO
OESTE,CENTRAL,2DA. COM. SANTIAGO,MICROTRÁFICO
OESTE,CENTRAL,2DA. COM. SANTIAGO,MICROTRÁFICO
OESTE,CENTRAL,2DA. COM. SANTIAGO,MICROTRÁFICO
OESTE,CENTRAL,2DA. COM. SANTIAGO,HURTO
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,MICROTRÁFICO
OESTE,CENTRAL,2DA. COM. SANTIAGO,MICROTRÁFICO
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,MICROTRÁFICO
OESTE,CENTRAL,2DA. COM. SANTIAGO,MICROTRÁFICO
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,RECEPTACIÓN
OESTE,CENTRAL,2DA. COM. SANTIAGO,MICROTRÁFICO
OESTE,CENTRAL,2DA. COM. SANTIAGO,MICROTRÁFICO
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,MICROTRÁFICO
OESTE,CENTRAL,2DA. COM. SANTIAGO,MICROTRÁFICO
OESTE,CENTRAL,2DA. COM. SANTIAGO,TRAFICO ILICITO DE DROGAS 
OESTE,CENTRAL,2DA. COM. SANTIAGO,TRAFICO ILICITO DE DROGAS 
OESTE,CENTRAL,2DA. COM. SANTIAGO,TRAFICO ILICITO DE DROGAS 
OESTE,CENTRAL,2DA. COM. SANTIAGO,TRAFICO ILICITO DE DROGAS 
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,CONTRA LA SALUD PUBLICA
OESTE,CENTRAL,2DA. COM. SANTIAGO,APREHENDIDO POR ORDEN JUDICIAL
OESTE,CENTRAL,2DA. COM. SANTIAGO,PORTE ILEGAL DE ARMAS
OESTE,CENTRAL,2DA. COM. SANTIAGO,MICROTRÁFICO
OESTE,CENTRAL,2DA. COM. SANTIAGO,MICROTRÁFICO
OESTE,CENTRAL,2DA. COM. SANTIAGO,MICROTRÁFICO
OESTE,CENTRAL,2DA. COM. SANTIAGO,MICROTRÁFICO
OESTE,CENTRAL,3RA. COM. SANTIAGO,APREHENDIDO POR ORDEN JUDICIAL
OESTE,CENTRAL,3RA. COM. SANTIAGO,RECEPTACIÓN DE VEHÍCULO MOTORIZADO
OESTE,CENTRAL,3RA. COM. SANTIAGO,APREHENDIDO POR ORDEN JUDICIAL
OESTE,CENTRAL,3RA. COM. SANTIAGO,ROBO EN LUGAR NO HABITADO. ART. 44
OESTE,CENTRAL,3RA. COM. SANTIAGO,ROBO CON VIOLENCIA. ART.436 inc. 1 433 - 438 - 439
