UNIDAD,ZONA,PREFECTURA,MOTIVO
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,MICROTRÁFICO
2DA. COM. SANTIAGO,OESTE,CENTRAL,MICROTRÁFICO
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,CONTRA LA PROPIEDAD (OTROS)
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,RECEPTACION
2DA. COM. SANTIAGO,OESTE,CENTRAL,RECEPTACION
2DA. COM. SANTIAGO,OESTE,CENTRAL,RECEPTACION
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,LEY DE PROPIEDAD INTELECTUAL
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,ORDEN DE APREHENSION
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,OTROS HECHOS QUE INDICA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,ORDEN DE APREHENSION
2DA. COM. SANTIAGO,OESTE,CENTRAL,NO INFORMADO
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,PORTE Y CONSUMO ART. 50 
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,OCULTACION DE PLACAS PATENTES 
2DA. COM. SANTIAGO,OESTE,CENTRAL,OCULTACION DE PLACAS PATENTES 
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,ORDEN DE APREHENSION
2DA. COM. SANTIAGO,OESTE,CENTRAL,ORDEN DE APREHENSION
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,MICROTRÁFICO
2DA. COM. SANTIAGO,OESTE,CENTRAL,MICROTRÁFICO
2DA. COM. SANTIAGO,OESTE,CENTRAL,MICROTRÁFICO
2DA. COM. SANTIAGO,OESTE,CENTRAL,"PORTE ILEGAL DE ARMA DE FUEGO, MUNICIONES Y OTROS"
2DA. COM. SANTIAGO,OESTE,CENTRAL,ORDEN DE APREHENSION
2DA. COM. SANTIAGO,OESTE,CENTRAL,ORDEN DE APREHENSION
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,MICROTRÁFICO
2DA. COM. SANTIAGO,OESTE,CENTRAL,MICROTRÁFICO
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,MICROTRÁFICO
2DA. COM. SANTIAGO,OESTE,CENTRAL,MICROTRÁFICO
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,MICROTRÁFICO
2DA. COM. SANTIAGO,OESTE,CENTRAL,MICROTRÁFICO
2DA. COM. SANTIAGO,OESTE,CENTRAL,MICROTRÁFICO
2DA. COM. SANTIAGO,OESTE,CENTRAL,MICROTRÁFICO
2DA. COM. SANTIAGO,OESTE,CENTRAL,MICROTRÁFICO
2DA. COM. SANTIAGO,OESTE,CENTRAL,MICROTRÁFICO
2DA. COM. SANTIAGO,OESTE,CENTRAL,MICROTRÁFICO
2DA. COM. SANTIAGO,OESTE,CENTRAL,MICROTRÁFICO
2DA. COM. SANTIAGO,OESTE,CENTRAL,HURTO SIMPLE
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,MICROTRÁFICO
2DA. COM. SANTIAGO,OESTE,CENTRAL,MICROTRÁFICO
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,MICROTRÁFICO
2DA. COM. SANTIAGO,OESTE,CENTRAL,MICROTRÁFICO
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,RECEPTACION
2DA. COM. SANTIAGO,OESTE,CENTRAL,MICROTRÁFICO
2DA. COM. SANTIAGO,OESTE,CENTRAL,MICROTRÁFICO
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,MICROTRÁFICO
2DA. COM. SANTIAGO,OESTE,CENTRAL,MICROTRÁFICO
2DA. COM. SANTIAGO,OESTE,CENTRAL,TRAFICO ILICITO DE DROGAS 
2DA. COM. SANTIAGO,OESTE,CENTRAL,TRAFICO ILICITO DE DROGAS 
2DA. COM. SANTIAGO,OESTE,CENTRAL,TRAFICO ILICITO DE DROGAS 
2DA. COM. SANTIAGO,OESTE,CENTRAL,TRAFICO ILICITO DE DROGAS 
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,INFRACCION SANITARIA
2DA. COM. SANTIAGO,OESTE,CENTRAL,ORDEN DE APREHENSION
2DA. COM. SANTIAGO,OESTE,CENTRAL,PORTE ILEGAL DE ARMAS
2DA. COM. SANTIAGO,OESTE,CENTRAL,MICROTRÁFICO
2DA. COM. SANTIAGO,OESTE,CENTRAL,MICROTRÁFICO
2DA. COM. SANTIAGO,OESTE,CENTRAL,MICROTRÁFICO
2DA. COM. SANTIAGO,OESTE,CENTRAL,MICROTRÁFICO
3RA. COM. SANTIAGO,OESTE,CENTRAL,ORDEN DE APREHENSION
3RA. COM. SANTIAGO,OESTE,CENTRAL,CONTRA LA PROPIEDAD (OTROS)
3RA. COM. SANTIAGO,OESTE,CENTRAL,ORDEN DE APREHENSION
3RA. COM. SANTIAGO,OESTE,CENTRAL,ROBO EN LUGAR NO HABITADO
3RA. COM. SANTIAGO,OESTE,CENTRAL,ROBO CON VIOLENCIA
3RA. COM. SANTIAGO,OESTE,CENTRAL,ROBO EN LUGAR NO HABITADO
3RA. COM. SANTIAGO,OESTE,CENTRAL,ORDEN DE APREHENSION
3RA. COM. SANTIAGO,OESTE,CENTRAL,CONTRA LA PROPIEDAD (OTROS)
3RA. COM. SANTIAGO,OESTE,CENTRAL,CONTRA LA PROPIEDAD (OTROS)
3RA. COM. SANTIAGO,OESTE,CENTRAL,AMENAZAS CON ARMA BLANCA
3RA. COM. SANTIAGO,OESTE,CENTRAL,OTROS DELITOS DE LA LEY NRO 20.000
3RA. COM. SANTIAGO,OESTE,CENTRAL,ORDEN DE APREHENSION
3RA. COM. SANTIAGO,OESTE,CENTRAL,ROBO EN LUGAR NO HABITADO
3RA. COM. SANTIAGO,OESTE,CENTRAL,ROBO EN LUGAR NO HABITADO
3RA. COM. SANTIAGO,OESTE,CENTRAL,ROBO EN LUGAR NO HABITADO
3RA. COM. SANTIAGO,OESTE,CENTRAL,OTROS DELITOS DE LA LEY NRO 20.000
3RA. COM. SANTIAGO,OESTE,CENTRAL,OTROS DELITOS DE LA LEY NRO 20.000
3RA. COM. SANTIAGO,OESTE,CENTRAL,DANOS A LA PROPIEDAD
3RA. COM. SANTIAGO,OESTE,CENTRAL,DANOS A LA PROPIEDAD
3RA. COM. SANTIAGO,OESTE,CENTRAL,PORTE ARMA BLANCA
3RA. COM. SANTIAGO,OESTE,CENTRAL,CONTRA LA PROPIEDAD (OTROS)
3RA. COM. SANTIAGO,OESTE,CENTRAL,PORTE DE ARMA CORTANTE O PUNZANTE. ART. 288 BIS
3RA. COM. SANTIAGO,OESTE,CENTRAL,ROBO EN LUGAR NO HABITADO
3RA. COM. SANTIAGO,OESTE,CENTRAL,PORTE DE ARMA CORTANTE O PUNZANTE. ART. 288 BIS
3RA. COM. SANTIAGO,OESTE,CENTRAL,PORTE DE ARMA CORTANTE O PUNZANTE. ART. 288 BIS
3RA. COM. SANTIAGO,OESTE,CENTRAL,ROBO EN LUGAR NO HABITADO
3RA. COM. SANTIAGO,OESTE,CENTRAL,ROBO EN LUGAR NO HABITADO
3RA. COM. SANTIAGO,OESTE,CENTRAL,ROBO EN LUGAR NO HABITADO
3RA. COM. SANTIAGO,OESTE,CENTRAL,ORDEN DE APREHENSION
3RA. COM. SANTIAGO,OESTE,CENTRAL,OTROS DELITOS DE LA LEY NRO 20.000
3RA. COM. SANTIAGO,OESTE,CENTRAL,ORDEN DE APREHENSION
3RA. COM. SANTIAGO,OESTE,CENTRAL,OTROS DELITOS DE LA LEY NRO 20.000
3RA. COM. SANTIAGO,OESTE,CENTRAL,CONTRA LA PROPIEDAD (OTROS)
3RA. COM. SANTIAGO,OESTE,CENTRAL,CONTRA LA PROPIEDAD (OTROS)
3RA. COM. SANTIAGO,OESTE,CENTRAL,CONTRA LA PROPIEDAD (OTROS)
3RA. COM. SANTIAGO,OESTE,CENTRAL,OTROS DELITOS DE LA LEY NRO 20.000
3RA. COM. SANTIAGO,OESTE,CENTRAL,OTROS DELITOS DE LA LEY NRO 20.000
3RA. COM. SANTIAGO,OESTE,CENTRAL,OTROS DELITOS DE LA LEY NRO 20.00
3RA. COM. SANTIAGO,OESTE,CENTRAL,OTROS DELITOS DE LA LEY NRO 20.00
3RA. COM. SANTIAGO,OESTE,CENTRAL,OTROS DELITOS DE LA LEY NRO 20.000
3RA. COM. SANTIAGO,OESTE,CENTRAL,OTROS DELITOS DE LA LEY NRO 20.000
3RA. COM. SANTIAGO,OESTE,CENTRAL,ORDEN DE APREHENSION
3RA. COM. SANTIAGO,OESTE,CENTRAL,ABANDONO O MALTRATO ANIMAL ART.291 BIS.
3RA. COM. SANTIAGO,OESTE,CENTRAL,ORDEN DE APREHENSION
3RA. COM. SANTIAGO,OESTE,CENTRAL,ROBO CON VIOLENCIA
3RA. COM. SANTIAGO,OESTE,CENTRAL,ORDEN DE APREHENSION
3RA. COM. SANTIAGO,OESTE,CENTRAL,ORDEN DE APREHENSION
3RA. COM. SANTIAGO,OESTE,CENTRAL,ORDEN DE APREHENSION
3RA. COM. SANTIAGO,OESTE,CENTRAL,ORDEN DE APREHENSION
3RA. COM. SANTIAGO,OESTE,CENTRAL,RIÑA PUBLICA (496 NRO 10 Codigo Penal)
3RA. COM. SANTIAGO,OESTE,CENTRAL,RIÑA PUBLICA (496 NRO 10 Codigo Penal)
3RA. COM. SANTIAGO,OESTE,CENTRAL,ORDEN DE APREHENSION
3RA. COM. SANTIAGO,OESTE,CENTRAL,ROBO EN LUGAR NO HABITADO
3RA. COM. SANTIAGO,OESTE,CENTRAL,ORDEN DE APREHENSION
3RA. COM. SANTIAGO,OESTE,CENTRAL,PORTE DE ARMA PROHIBIDA (ART. 14 INC. 1)
3RA. COM. SANTIAGO,OESTE,CENTRAL,PORTE DE ARMA PROHIBIDA (ART. 14 INC. 1)
